ID,Text,Label
712,I wish that I could turn my stress from this team into gas. It's great to actually feel stressed while watching the Leafs play,0
713,"I'm going to the vet tomorrow so settle the bill and although I still feel stressed, I feel less so because of the support.",0
714,Kaleb I feel rlly stressed ,0
715,I feel like I had something to stress about? Stressed.,0
716,I want to know what it's like to feel stress free for a fucking day.,0
717,"When I feel like shit, I just put on a face mask and take a hot bath and it makes every stress I have go away :)",0
718,"I'm still stressed about stuff, but I feel more optimistic/excited when I'm in these moods",0
719,i'm so stressed out lately that it feels like i could burst into flames at any moment,0
720,I wonder how it feels to be stress free.it must be nice ,0
721,stressed to the max right now kinda feel like i'm going crazy,0
722,"I can't stress this enough.. do what makes YOU happy, focus on yourself, focus on the things that make you feel your best & stick w it",0
723,"I was super-stressed, and then two amazing ladies came over and we made magical things happen w' a wonderful man, and I feel so much better.",0
724,"*feels like I'm finally caught up on all my work* 
*look at planner and gets stressed out all over again* 
It's never ending ",0
725,I feel like I only ate 5 meals this entire week because I was so stressed I had 0 appetite... now my tummy hurts every time I eat normally,0
726,"What's making you feel stressed about it? Have an ""out"" set up. But I'm sure you'll have a great time!",0
727,Does not feel like my birthday is Monday because I'm so stressed with school...,0
728,"This show is soooo good like all the stress and emotions it displays, I feel in real life like they're my problems",0
729,Sometimes I feel so confused and stressed out!,0
730,Sometimes I feel stressed like I'm running out of time when really I'm super young and still got a whole life yet to live,0
731,Classes resume in 3 days woooooooo I can already feel the stress coming through fck yeah,0
732,I can't stress this enough !!! I LITERALLY feel everything my twin goes through . https://twitter.com/twinflamegirl/status/834922659221811202 …,0
733,I want to make you feel blessed and at ease baby. Not stressed and displeased.,0
734,"ya, i was super stressed over a work-related decision. Then i ran 7k and feel much better about life. Exercise is great ",0
735,i just had a cup of plain ol black coffee and SOMEHOW... i feel less stressed... is coffee magic did i drink a healing potion,0
736,I don't know what a social life is anymore. I feel sick everyday and can't see through the stress.,0
737,"I feel like a giant magnet for bad luck, stress and anxiety ",0
738,"*deep breath* jeez im really stressed. im going to listen to my music that calms me down 

*LOUD DUBSTEP*

i feel better already",0
739,my life stress me out lol I need to relax I'm 18 I feel 40 yr old stress,0
740,I feel like I need a stress test watching #HTGAWM ,0
741,I feel more stressed about WhiteGlove this year than I did last year. ,0
742,I've got midterms on Monday and Tuesday and I'm not even stressed. What is this feeling?  this must be what being semi prepared feels like,0
743,"They look FREAKING tired and stressed, i feel bad :( pleaseu rest and eat well :(",0
744,I've been so stressed I couldn't wait to get my workout in tonight! I feel soo much better ,0
745,"I feel stressed out and like shit. Today was a minor thing, but my human sexuality class had groups divided by m/f and I wanted to throw up",0
746,I'm so used to being stressed it feels odd when I don't have something to do,0
747, well I feel less stressed now https://twitter.com/ijoanie_/status/834967901786497028 …,0
748,You shouldn't feel like a bother. You are a great p... — I just read too far into situations and stress myse... https://curiouscat.me/Juliettemacantu/post/109187638?t=1487906870 …,0
749,"I’ve been so stressed out recently… I actually had the the thought “When I die, this will be all over” and it actually made me feel good ",0
750,Today Tax season felt great. Seeing people happy and stress free about their returns.make me feel happy. I got... http://fb.me/1Q42I7h3U ,0
751,I feel so fucken stressed I just wanna give up ! ,0
752,I feel like I been stressed for like 3 weeks,0
753,I feel stress-free after praying ,0
754,"Pritam@vijayrupanibjp 
Dear sir, I am client of GSRTC from last 2.6 yr. I am very disappointed and feel stress and tourchering services. https://twitter.com/vijayrupanibjp/status/834411980177956864 …",0
755,I feel like you should be able to file a disability claim for this stress,0
756,I feel good about them tonight which means I will panic when I hit send tomorrow!  35 word pitches stress me out!,0
757,"Okay

Just finished my soundtrack for Sinbad's masquerade skit

I feel like I'll have too much fun on the scene to stress---",0
758,I have no homework but I feel like I do and now I'm stressed for no reason,0
759,"Everybody knows and I feel left out
Girl you got me down, you got me stressed out
""These days,… https://www.instagram.com/p/BQ4OSeEgDjn/ ",0
760,"Today I feel frustrated, stressed and completely exhausted. I come home and pepper is misbehaving today. I feel overwhelmed. pic.twitter.com/9wYmhQL8N8",0
761,I wanna be young again I feel like I'm never happy anymore. Just stressed about bills and what I'm doing with my life. Annoying,0
762,been stress-writing my poli paper but its okay cause i have joe hisaishi continuously playing in my earphones for whenever i feel like dying,0
763,"I'm stressed about everything but there's nothing to be stressed about so I'm stressing about stressing over nothing, ya feel?",0
764,"I have a habit of getting a haircut when I feel stressed. Parang, kebs. Pagupit na lang.",0
765,I never thought it was possible to feel this stressed and busy,0
766,"I feel like at 22 I'm just so ready to buy a house, have some kids and be married to my best friend right now with no worries & no stress ",0
767,Doing exam invigilating now. Student look stress. Now I feel the stress.,0
768,Having a bad day. Stressed out. Think too much. Then. I realized. I have Jesus. I tell Him all my problems. I feel peace.,0
769,"i feel a lot of stress from grades and its only freshmen year and its crushing, please any advice? #asksarah",0
770,"Such encouraging and loving words, I'm so blessed to be able to have express my stress and feel supported by my love",0
771,The stress of vase being in 2 days makes me feel as though I'm diving into the pool of anxiety and PANIC,0
772,"Cashing in on all those cuts I have left HAHA

I feel bad but stress wins",0
773,I feel less stressed out about formal  now that I got my nails done,0
774,"""I feel so alone, don't know how to express; the stress in my heart; the wounds in my soul
The past is the past, but I can't let it go""",0
775,"no more worrys and stress, I feel more relieve",0
776,"Between work school and dealing with unnecessary drama with my ex, I'm so stressed out but then I feel a lil kick and I realize it's okay.",0
777,"I feel I'm a combination of lovable babe, stressed chic, and boring bitch tbh https://twitter.com/MadamMelanin/status/834935694489436160 …",0
778,Thanks man I appreciate you talking this out with me I feel less stressed now thank you,0
779,"Trying to change from a stress eater to a stress exerciser, so I just worked out. Still feel anxiety but slightly less self loathing. Win?",0
780,I feel like it was Laurel or Bonnie that killed him. This show is stress.,0
781,"I WANT that Painting, feels like all stress & worry will go away if I stare long enough #WaitingForTOP #KCAFavGlobalMusicStar #BIGBANGpic.twitter.com/0PirCRUpH1",0
782,I feel like Alex can always sense when im stress cause he just comes up to me outta nowhere and tells me how great im doing ,0
783,switched at birth feels to relatable and feels so real to the point it makes me cry every other episode and i stress about > #bayandemmett,0
784,I've been so stressed out lately. I don't even feel like myself ,0
785,I would love to do a post on stress/anxiety but I feel like nobody will read it. I kind of just wanna write one to let off some steam,0
786,"I love learning, but I'm so tired of school making me feel stupid and stressed",0
787,"Sometimes all I need is a bubble bath and some country music to help me with stress, I feel like a new woman",0
788,"When I start to feel stressed at the office, I start making paper stars. It's mindless and therapeutic",0
789,I feel like I've been stressed since I was 12 https://twitter.com/uberfacts/status/834889835928256513 …,0
790,I can already feel the stress coming on. ,0
791,I have nothing to stress about right now but that stresses me out because I feel like I should be stressing out about something,0
792,Sometimes I get stressed but then I eat cheese and feel better.,0
793,"ahh stress, I feel like he's gonna bring bare guests cause its the final day and in ldn",0
794,Why do i feel stressed out??,0
795,"""I just realized your stress ball has a Hanson symbol on it & I'm not sure how I feel about the fact that I know that now."" -- my assistant",0
796,lol okay a combo of this & the original one you posted. I feel like I'm tired gal/stressed gal tbh i like the ones you picked too,0
797,Aww poor @KellyannePolls   Although I must agree I feel a bit less stressed this week. https://twitter.com/newyorker/status/834946011047026688 …,0
798,so stressed i can feel a mental breakdown coming any second now,0
799,with each assignment I get done I feel a little bit of my stress go away,0
800,I feel myself slowly slipping into losing it. I need to find a better stress outlet,0
801,feel like I should stress i DONT want delena endgame i just enjoy being petty online,0
802,Monster Hunter is one of my favourite games and I also hate it. Nothing else makes me feel so fucking stressed yet I want to keep playing.,0
803,taeyong always looks stressed and slightly confused. i feel i must make it my duty to help stop this,0
804,My chest been hurting lately and I feel like it's cause all I do is stress.,0
805,"i'm not asking for an easy life, i'm asking for a person to make the stress feel a little less painful",0
806,"If I were a therapist, I would only prescribe music. Like, ""Oh, you feel anxious and stressed? Listen to this mixtape. You'll feel better.""",0
807,OmGahjskalsldk SO IM DEADASS GETTING PAYED $100 TO MAKE 80 CUPCAKES WOW I FEEL LIKE THOSE BAKERY SHOWS THAT ARE IN CONSTANT STRESS!!! wow,0
808,Every time I feel too stressed this nerd texts me pic.twitter.com/EE7GsLPHL6,0
809,I feel like it's getting out of hand and I'm tired of seeing people stressed out,0
810,"idk about others, but when I'm supposed to feel stressed I don't actually feel it? Like my mind just turns on ""callous"" mode and I just",0
811,feel slightly less stressed now I've found my calandar #LOL,0
812,I feel sick and dizzy due to stress ugh @HoldenGoyette @slcoates @AnnyAwesome @NatJongjar I need a vacation or go to a convention & have fun pic.twitter.com/1QC2WMPpgA,0
813,I feel like I'm always stressed out about something,0
814,I feel like we don't stress enough how terrifying that was ,0
815,I feel like cryinh bc school work is overwhelming me. But it doesn't make sense bc this is low stress situation. I think its bc i still dont,0
816,ya feel me. & I'm not gon stress on it ,0
817,I feel like this would stress me out more lol https://twitter.com/fatkiddeals/status/834918519972179968 …,0
818,Sorry am a twit at moment. Processing this world ....  There is so much I feel helpless & heartsick over. & stress. So Headspace`s not great,0
819,Also i feel like my teacher doesn't know what stress is like i told him once i was scared i wouldnt be done on time and he was like what-,0
820,been having conflicting thoughts im very stressed i feel bad in the inside,0
821,"a lot of the time, taiga and hiiro just go ""stress? wtf just get over it"" and i feel as if my soul crumbles",0
822,I can't even describe how good it feels to finally not care about something that stressed me out for so long ,0
823,"With the stress and stupidity in my workplace, sometimes I feel as though it is all one big Vault-Tec experiment.",0
824,I can't sleep. I feel so stressed out.,0
825,"i feel like have a mental break down
so much stress
but ITS ALL GOOD SO GOOD 
I DONT WANT TO JUST CRY AND CRY AND CRY NOPE",0
826,im so fucking stressed out rn abt the fucking bathroom thing i can literally feel the pimples forming on my skin,0
827,You know that happens! sometimes I wondered of other people feel like that! Guess stress causes it!,0
828,This news segment stuff always makes me stress so much i always feel like i'll never be done on time,0
829,i still keep up with SU but every time something is shown for it I feel super fucking stressed out and idk what to do about that,0
830,when my baby stressed out I swear I really literally feel his pain like we linked .,0
831,i'm so stressed but also like life's so good. anyone feel me??,0
832,I never been so stress fo my exam before and I can feel my head exploding because it's overloading with information,0
833,"whenever i lie down i feel stress pressing down on my body
no joke",0
834,i feel sick anxious depressed and stressed :),0
835,"I feel so stress free, i should always do my hw on time lmao",0
836,Don't want you to stress me bay. I just want you to make me feel good. Don't want you to pressure me.,0
837,"Good thing we have no bread for me to stress eat then feel guilty about, I'd have gotten through a slice per minute",0
838,I feel like I'm about to be really stressed out by forgetting something or putting something off too long but I don't know what it is!!,0
839,"I feel you're a cool guy.

But seriously, I feel pretty good. A little stressed about maybe going on strike in a few weeks though.",0
840,Starting to blog for me and not for what I think people expect of me again because I did not start blogging to feel this stressed.,0
841,"I feel so stressed and anxious about everything, it's never ending and I feel like no one likes me",0
842,stress consumes me and i feel as if i do nothing right.,0
843,When @SewBlessings started I wanted 2 make sure God was part of it. Ppl feel blessed because of my shop = so worth the stress. #2godbglory,0
844,"No matter how stressed out I may get, feel like I got a lot to be thankful for..",0
845,I'm so stressed I feel like donnys would be such a good stress reliever.,0
846,I feel stressed and exhausted as fuvkkk mentally ,0
847,"Why is everything piling up on me, Omgg I hate this, I just really want to feel relaxed, not stressed",0
848,this is the first night in 8 weeks that i haven't been stressed about pharm/fundies/clinicals/exams. i feel like a brand new person ,0
849,"@ErinBurnett wish you a lovely day with my praters for you babies and fa.I feel good today,i was stress out for a while,hope to see you soon",0
850,"Picked up yoga and meditation in college to help with stress. Stopped doing it because I got to busy. Started doing it again, feels great",0
851,#startup stress: Never did I feel burnout as startup CEO but I'm totally burned out on Trump news. No escape. I need a Trump vacation so bad,0
852,I forgot how nice it feels to be stress free!!!!!,0
853,I was s stressed so I sliced cucumbers and put them on my eyes for a while and now I feel so relaxed,0
854,Just dropped my bible class and I can feel my stress level lowering by the minute,0
855,"My head literally feels like it'll explode I'm that stressed, canny deal",0
856,Wayyyyyyy up... I feel stressed,0
857,Whenever I'm sad and stressed I think about or turn on Charlie and the Chocolate Factory and I instantly feel better.,0
858,"My dogs a therapy dog I swear, I was so stressed and I got home and he cuddled up next to me and now I just feel so much better ",0
859,"i'm so stressed out rn that i feel sick, i don't want to deal with any of this bullshit
not my mind, not this group, not any of it fuck off",0
860,I feel stressed,0
861,So I released 96$ worth of stress and I feel great ,0
862,I feel physically sick drained and just stressed ATM it's a jokeeeee,0
863,"I feel too stressed out when my parents are at home. They never let me relax, they're always on to me for everything.",0
864,"Wow. I just spent the past hour watching fan made Emmerdale vids of deaths, affairs, love, SSW and Robron wedding...I feel so stressed out ",0
865,"Regardless of how stressed I am, how I feel, or what my situation is, the sound of rain is always able to calm me.",0
866,I know... I just feel like I'm slowly drifting away. All this stress and pain has me so numb to the world,0
867,Why dont I feel stressed this semester? Am I doing something wrong? lol I feel like I'm just breezing through,0
868,I'm hungry. I don't feel good. I'm stressed. I'm tired. I'm broke. #college,0
869,I feel stressed the fuck out bro,0
870,however we arent leaving for an hour so im still gonna try and cram in more homework because i feel like im drowning in Stress,0
871,"It is exam period, yet I only feel stressed because I haven't watched all nominated movies yet. #Oscars2017 #priorities",0
872,Even when I don't feel stressed I always know I am bc I have bad dreams about things the nights before the event,0
873,I feel stressed now and I shut down and sleep when I'm stressed,0
874,I feel like I can't breathe and I'm suffocating from stress — feeling LikeIWantToCry,0
875,2 hours at the gym and I feel a little less stressed ,0
876,Feel like I'm gonna die and this stress ain't helping for shit .. ,0
877,i need this concert so bad i feel like concerts are such stress relievers they're important to my health basically,0
878,I feel stressed when people drink pints with a straw,0
879,"""Jimmy, you're staying. I know the rumors had you stressed. We want you to feel better. You like clowns? We just traded Taj & Doug for one."" https://twitter.com/yahoosports/status/834875827523162112 …",0
880,Every time I feel stressed or something I listen to this to help me get through  pic.twitter.com/HIeIGzacrS,0
881,I am so stressed out to the point where i feel sick to my stomach,0
882,"for the first time ever I'm not procrastinating on hw so it's done, now I get to watch Luis stress over his  Not sure if I should feel bad",0
883,i wonder what it feels like to not be tired and stressed all the time,0
884,i'm so stressed out all the time i literally feel like i'm the only person that doesn't have my shit together ,0
885,when you get so stressed out that you only paint one hand  i feel so stupid,0
886,me too!!! I'm so stressed I feel like I'm going to explode,0
887,Hate that I can feel stress on my heart  and I have not been this stressed in v long time  neeed to keep calmmmmmm,0
888,U don't understand the stress I feel when people do the Aladdin Sane makeup and caption their pictures 'Ziggy' stahppp,0
889,Even though I already took my practical I still feel stressed about it,0
890,I just spun really fast in a chair for a good min and afterwards didn't feel the difference from my normal feeling this past month #stressed,0
891,Chris is back in Israel again I feel stressed,0
892,"Anytime u get mad, sad, stressed or anything just stop & talk to god or pray. You'll feel so much better I promise you",0
893,I feel so happy and not stressed when tags come. ,0
894,School has me so stressed to the point that I feel like I'm going to explode,0
895,So scared for this exam I've been studying for 6 hours straight and still feel stressed,0
896,I feel like my BLW notes could stress Someone else out  pic.twitter.com/P6KsTGzVmY,0
897,i don't know what not being stressed feels like anymore,0
898,"To many beautiful women out here, i feel stressed ",0
899,"honestly, all i gotta worry about is my online class. i feel a lot less stressed out, god bless AHS #gobucks ;))",0
900,I get all flustered and stressed like oh shit I've already lived like a quarter of my life already and it feels like 5 mins,0
901,"I've lost 12 of the 15 lbs I'd gained from stress and depression, and yet I feel like I look even bigger than before SCREAMING",0
902,The moment you text me I feel so stressed out ,0
903,My stress levels are so bad right now... i feel like I can't breathe and keep crying,0
904,"Where is ......?
I don't know",0
905,From now on i dont know people's business all I know is I don't know,0
906,"I feel like I fell into the wrong parallel universe and there's another stress-free, fun-loving Anna out there that's just livin' it up",0
907,I'm stressed and I need to look at Danny devito memes for a full hour before I can feel better,0
908,Mood improvement on its way! Stress Away & Lime and I feel like I'm in another clime! (Climate!) pic.twitter.com/wEf8sM076P,0
909,"i hope you feel better soon, just don't stress yourself out",0
910,this amount of stress I'm feeling is more than what I'd feel after i come out of the swimming pool,0
911,Everyone pray this weekend goes smoothly. I've been so stressed I'm hoping this will help me feel good for just a little bit lol,0
912,Feel some type of stress so I feel the need to shop online excuses to buy,0
913,I'm too young to stress the way that I do.. I'm not supposed to have life figured out yet but I feel like I have to .,0
914,I feel certain my #gradschool stress level this week entitles me to bring my dog to class as a therapy dog. He would help everyone I'm sure. pic.twitter.com/r17zDOGUi8,0
915,I totally feel you. Carnival is great stress! https://twitter.com/Misses_Van_Damn/status/834874683170435074 …,0
916,"This month is so full of stress, I feel so busy   no time for social media",0
917,"I feel you. Maybe it's not your tying, but something else bothering you? I tie garbage or with shitty flow, when I'm stressed",0
918,I'm so stressed I feel like eating a cheeseburger burger,0
919,kahit gano kadami inumin kong alak I still feel so stressed,0
920,"With everything that I have to do, I feel like I should be much more stressed that I currently am ",0
921,So much stress I can actually feel it in my neck and head ,0
922,"I don't stress often, but when I do I feel as though it's not going to end ",0
923,I just feel so stress-free when I'm home,0
924,"I now see and feel the reason why some people chose not to live this far,... — feeling stressed",0
925,YEAH IT WAS REALLY GLARING....I COULD KINDA FEEL THE STRESS ALMOST DSTH,0
926,I feel stressed out like a MF!,0
927,I feel so stress free when I workout ,0
928,I feel like I haven't spoken about katya in a while but fuck does she inspire me. like she has helped me through so much anxiety and stress.,0
929,I feel so stress free right now,0
930,I feel stressed Idk what University I want to go to pros and cons with having so many options ,0
931,"WHY AM I SO STRESSED? I FEEL LIKE MY CLASSES ARE STABBING ME WITH HARD TESTS, QUIZZES, & HOMEWORK!",0
932,I just feel like I need a break from life sometimes. I'm so stressed out,0
933,why? And I hope you don't feel stressed later,0
934,Feel like I'm at a breaking point. I need to get away for a couple days. #stressed #overwhelmed,0
935,cause I wouldn't have stressed myself out so much and make myself feel so depressed or feel less abt myself.,0
936,"I don't want to go to college because I don't want stress and I want to write, but if I don't go to college I feel like I won't meet anyone+",0
937,The economy is good bc I am stress eating and then buying a TON OF SHIT TO MAKE MYSELF FEEL BETTER YOU'RE WELCOME AMERICA.,0
938,i dont know if its the stress or what but today i just feel like crying,0
939,the stress i'm feeling now is nothing compared to what i'm going to feel in the near future. GOD be with me ,0
940,The very next time I feel I get cheated by madden I'm breaking my disc into a million pieces I can't do this stress anymore,0
941,"I cant handle stress well. Sometimes my emotions drive me crazy. When I feel too anxious, I feel like smoking. Im not a smoker",0
942,no stress at all! I just feel bad keeping you waiting,0
943,3 finals down ..one more to go ! I finally feel the stress slowly going away,0
944,too high and i just feel like nothing i have to say is important enough for dmed base communications (add an extra layer of stress bc i cant,0
945,I can actually feel the stress travel up to my head and i instantly get headache when i think abt the people in this town.,0
946,I feel really bad about my lonely/angry/stressed out tweets yesterday though...I'm sorry if I annoyed any of you guys♡,0
947,i love being busy and having too much free time can feel wasteful but i'm realizing i really need to put myself under less stress ,0
948,i'm so stressed now cause i'm hungry but i feel like if i make myself something to eat i'm going to get yelled at again ,0
949,I feel stressed and I shouldn't be.,0
950,"I can't concentrate, feel stressed or get things done anymore :\",0
951,why do i feel less stressed https://twitter.com/bey_legion/status/834861616734822400 …,0
952,Stressed bc of everything I have due so I ordered a bunch of makeup to make me feel better ,0
953,Both of them are under stress ..i think they need to chill..reade especially I feel sorry for him  https://twitter.com/NBCBlindspot/status/834583078580260864 …,0
954,"Everytime when I listen to these Kygo Remixes,I always feel refreshed. The stress,the overthinking,the frustrations disappear for 2 minutes.",0
955,I almost feel sorry that half the comments told him to go see/hang with nakamura to relieve his stress  https://twitter.com/sugitalov/status/834780422097625089 …,0
956,I haven't watched a game since 2015 and I feel so stress free. They aren't worth my time or money.,0
957,im sad and stressed and i feel so ugly i need to cry on someone,0
958,School is about to stress me out. I can feel it.,0
959,WHY IS IT A PIC OF JJONG I FEEL EVEN MORE STRESSED https://twitter.com/subkultureent/status/834856163741102081 …,0
960,I've been trying my best to get this branding essay started properly but I haven't been able to focus  I now feel even more stressed ,0
961,Stressed isn't even the word for how I feel right now.,0
962,"thanks beaut. I'll come up and see you soon. Just so stressed about 3rd year, don't feel like I'm ready.xx",0
963,"Is single parenting causing you to feel stressed all the time? Contact me, I can help! http://ow.ly/q90GO  RT",0
964,"Is single parenting causing you to feel stressed all the time? Contact me, I can help! http://ow.ly/q90GO  RT",0
965,"Is single parenting causing you to feel stressed all the time? Contact me, I can help! http://ow.ly/q90GO  RT",0
966,I hate having plans bc it makes me stressed n my head feels all full but it also means seeing people I love and possibly enjoying myself I??,0
967,So stressed right now I am dizzy and feel like I am going to fall over,0
968,"I don't feel stressed, but my eye twitching says otherwise.",0
969,"5 days left until the release of the beast named eliza. I can already feel the stress. X.X #indie #indiedev #gamedev
https://plueschkatze.itch.io/the-beast-named-eliza …",0
970,"I feel so fucking sick, and I'm so stressed about this stupid fucking assignment 

Fuckfuckfuckfuckfuckfuckfuckfuck",0
971,I feel like I have something new to stress about everyday,0
972,true life: i feel so bad for my guardian angel. they probably stressed out like a mf.,0
973,Nobody bonds better than classmates stressed about an exam. Idek these people's names but I feel like I would take a bullet for em,0
974,I'm so stressed and I feel sick :(,0
975,"after getting through a day of nonstop writing and testing, i do not feel reflief, but instead more anxiety and stress. how lovely",0
976,I want to restart this account because it's just a lot of stress but also idk I feel like it's pointless,0
977,"Whenever I feel anxious or stressed, I do a salute and yell out, ""yousoro~!"" as best I can! So if you're feeling the same, why not try it?",0
978,I feel like a huge weight of stress was just put on me,0
979,I knew I wasn't alone. I rarely feel stressed but I feel this. #bekindhumanshttp://www.ctvnews.ca/mobile/5things/feeling-down-tips-to-counteract-the-stress-of-negative-news-1.3294814#_gus&_gucid=&_gup=twitter&_gsc=w8UXVwe …,0
980,I sometimes feel ki I take alot of unnecessary stress and tension,0
981,I feel your pain!! I bought 2 bedrooms worth of furniture when my family came to visit me the first time!! So much stress!!,0
982,"nothing in particular, I just feel really stressed and exhausted this week. Thanks for asking ",0
983,"Appreciated.  I feel helpless, stressed, frightened in a darkening Trump world of lies and chaos. https://twitter.com/MSNBC/status/834627943670374400 …",0
984,I'll be so happy when I feel completely stress free. I forgot how it feels... it getting better but a lot of things could've been avoided.,0
985,i'm picking my gcses tomorrow i am so excited to not feel like i'm dying from stress,0
986,"that's exactly how i feel, like i'd like to be in a relationship but i'm also happy by myself so why stress over the wrong one",0
987,"Yo, what do y'all do to get rid of chin acne?? I don't know if it's just from stress, but my chin's breaking out like a mf and I feel like a",0
988,It's Crazy How Fast You Stress Out  I Literally Feel It All Over My Shoulders ,0
989,After class Ima need to burn something  I feel it lol this class is stress.,0
990,"With EBF5 being over 50% done, I feel like I might actually finish it and I'm much less stressed out about it now. Phew.",0
991,I've been going through so much stress lately and I feel like music always makes everything better,0
992,"Most people feel anxious when theyre stressed but I just get sad cause I just keep telling myself ""bro just drop out you don't got this"" lol",0
993,i feel stressed but happy at the same time??????,0
994,god i feel bad right now. i'm too stressed to not do anything but i'm too depressed to do anything.,0
995,Just paid off a bunch of credit card debt and student loan debt smfh I feel relieved yet stressed,0
996,Why do I feel the stress of life today?! ,0
997,"yes, I feel stressed I will drink wine, I feel miserable pass the doughnuts",0
998,I feel so good tangina  stress freeeeee,0
999,"""I can't do it anymore. Get me out of high school. I need more sleep. I don't know what it feels like to not be stressed anymore."" Same Jake",0
1000,My laptop lagging so much i'm so stressed i feel like rejecting this job but i'm almost finish,0
1001,For the first time in a while I actually feel happy and stress free,0
1002,i feel so stressed out,0
1003,I legit missed the gym.. I feel like half of my stress just got wiped away,0
1004,i feel so stressed stop it,0
1005,@freedarko I'm a Celtics fan and love PG's game. All I feel is stress.,0
1006,"a freaking knot in my neck from stress, it feels like I slept wrong but it's over some fucking dumb shit, I'm pissed",0
1007,"Feels for the day. 
Today I will not stress over things I can't control.… https://www.instagram.com/p/BQ3Tq3Pgen9/ ",0
1008,My feelings are so hurt right now..I can't even stress about other Ppls ignorance no more. Because it's clear Mfs feel they know everything.,0
1009,"stomach/body: eat, you'll feel better
anxiety/stress: no, I'll make you feel sick if you eat and sick if you don't eat

",0
1010,"Like I always say, a parent who feels support is a better, happier, less stressed parent. https://twitter.com/SelfRegInst/status/834828811216752640 …",0
1011,"They say high levels of cortisone (stress) make meat more tender, tastier. Feel free to eat me when I die. #stressedout",0
1012,Do you ever feel like crying because your so tired and stressed. Literally @ me right now. Whatever. It's life I guess.,0
1013,Everytime I miss class I feel like I miss 2 months worth of information then I'm stressed tf out.,0
1014,I think I need to not feel guilty about naps. They're allowed when you're this overwhelmed and stressed and exhausted.,0
1015,I just feel so stressed out and depressed.,0
1016,everything is so stressful & i never feel stressed,0
1017,I feel like I've reached the stage of stress where if I don't eat 3 square meals a day and start meditating I will be 80 when I'm 35,0
1018,"Every moment I start to feel the slightest stress, God always reminds me of His sweet faithfulness.",0
1019,"just getting out of the office, even if I don't go anywhere & just sit in my car for an hour.. it makes me feel 10x better. #stressed",0
